id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
477,Dargwa,Mehweb,dʒ,ǯ,consonant,[Moroz 2017: 22-34],"у автора дан в скобках: аллофон ž, есть в речи только старшего поколения",mege1234
478,Dargwa,Mehweb,ɡ,ɡ,consonant,[Moroz 2017: 22-34],,mege1234
479,Dargwa,Mehweb,ɡʷ,ɡʷ,consonant,[Moroz 2017: 22-34],,mege1234
480,Dargwa,Mehweb,ɣ,ɣ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: it is attested only initially in a few roots and only in the speech of older consultants,mege1234
481,Dargwa,Mehweb,h,h,consonant,[Moroz 2017: 22-34],,mege1234
482,Dargwa,Mehweb,ħ,ħ,consonant,[Moroz 2017: 22-34],The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel,mege1234
483,Dargwa,Mehweb,hʷ,hʷ,consonant,[Moroz 2017: 22-34],,mege1234
484,Dargwa,Mehweb,ħʷ,ħʷ,consonant,[Moroz 2017: 22-34],,mege1234
485,Dargwa,Mehweb,ʜ,ʜ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel,mege1234
486,Dargwa,Mehweb,ʜʷ,ʜʷ,consonant,[Moroz 2017: 22-34],у автора дан в скобках,mege1234
487,Dargwa,Mehweb,ɦ,ɦ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: some older speakers occasionally produce voiced glottal fricative instead of voiceless [h] in intervocalic position,mege1234
488,Dargwa,Mehweb,j,j,consonant,[Moroz 2017: 22-34],,mege1234
489,Dargwa,Mehweb,k',k',consonant,[Moroz 2017: 22-34],,mege1234
490,Dargwa,Mehweb,k'ʷ,k'ʷ,consonant,[Moroz 2017: 22-34],,mege1234
491,Dargwa,Mehweb,kʰ,k,consonant,[Moroz 2017: 22-34],,mege1234
492,Dargwa,Mehweb,kʰʷ,kʷ,consonant,[Moroz 2017: 22-34],,mege1234
493,Dargwa,Mehweb,l,l,consonant,[Moroz 2017: 22-34],,mege1234
494,Dargwa,Mehweb,m,m,consonant,[Moroz 2017: 22-34],,mege1234
495,Dargwa,Mehweb,n,n,consonant,[Moroz 2017: 22-34],,mege1234
496,Dargwa,Mehweb,p',p',consonant,[Moroz 2017: 22-34],,mege1234
497,Dargwa,Mehweb,pʰ,p,consonant,[Moroz 2017: 22-34],,mege1234
498,Dargwa,Mehweb,q',q',consonant,[Moroz 2017: 22-34],,mege1234
499,Dargwa,Mehweb,q'ʷ,q'ʷ,consonant,[Moroz 2017: 22-34],,mege1234
500,Dargwa,Mehweb,qʰ,q,consonant,[Moroz 2017: 22-34],,mege1234
501,Dargwa,Mehweb,qʰʷ,qʷ,consonant,[Moroz 2017: 22-34],,mege1234
502,Dargwa,Mehweb,r,r,consonant,[Moroz 2017: 22-34],,mege1234
503,Dargwa,Mehweb,ʁ,ʁ,consonant,[Moroz 2017: 22-34],,mege1234
504,Dargwa,Mehweb,ʁʷ,ʁʷ,consonant,[Moroz 2017: 22-34],,mege1234
505,Dargwa,Mehweb,s,s,consonant,[Moroz 2017: 22-34],,mege1234
506,Dargwa,Mehweb,ʃ,š,consonant,[Moroz 2017: 22-34],,mege1234
507,Dargwa,Mehweb,t',t',consonant,[Moroz 2017: 22-34],,mege1234
508,Dargwa,Mehweb,tʰ,t,consonant,[Moroz 2017: 22-34],,mege1234
509,Dargwa,Mehweb,ts',c',consonant,[Moroz 2017: 22-34],,mege1234
510,Dargwa,Mehweb,tsʰ,с,consonant,[Moroz 2017: 22-34],,mege1234
511,Dargwa,Mehweb,tʃ',č',consonant,[Moroz 2017: 22-34],,mege1234
512,Dargwa,Mehweb,tʃʰ,č,consonant,[Moroz 2017: 22-34],,mege1234
513,Dargwa,Mehweb,w,w,consonant,[Moroz 2017: 22-34],,mege1234
514,Dargwa,Mehweb,x,x,consonant,[Moroz 2017: 22-34],,mege1234
515,Dargwa,Mehweb,z,z,consonant,[Moroz 2017: 22-34],,mege1234
516,Dargwa,Mehweb,ʒ,ž,consonant,[Moroz 2017: 22-34],,mege1234
517,Dargwa,Mehweb,ʔ,ʔ,consonant,[Moroz 2017: 22-34],glottal stop is usually deleted in initial and intervocalic position. The segments ʔ and ħ are never followed or preceded by a pharyngealized vowel,mege1234
518,Dargwa,Mehweb,ʔʷ,ʔʷ,consonant,[Moroz 2017: 22-34],,mege1234
519,Dargwa,Mehweb,ʡ,ʡ,consonant,[Moroz 2017: 22-34],у автора дан в скобках: in non-final position is in most cases followed or/and preceded by a pharyngealized vowel,mege1234
520,Dargwa,Mehweb,ʡʷ,ʡʷ,consonant,[Moroz 2017: 22-34],у автора даны в скобках,mege1234
521,Dargwa,Mehweb,χ,χ,consonant,[Moroz 2017: 22-34],,mege1234
522,Dargwa,Mehweb,χʷ,χʷ,consonant,[Moroz 2017: 22-34],,mege1234
523,Dargwa,Mehweb,a,a,vowel,[Moroz 2017: 22-34],,mege1234
524,Dargwa,Mehweb,aˤ,aˤ,vowel,[Moroz 2017: 22-34],,mege1234
525,Dargwa,Mehweb,e,e,vowel,[Moroz 2017: 22-34],,mege1234
526,Dargwa,Mehweb,eˤ,eˤ,vowel,[Moroz 2017: 22-34],у автора в скобках: attested in very few words,mege1234
527,Dargwa,Mehweb,i,i,vowel,[Moroz 2017: 22-34],,mege1234
528,Dargwa,Mehweb,iˤ,iˤ,vowel,[Moroz 2017: 22-34],у автора в скобках: only attested in very few words,mege1234
529,Dargwa,Mehweb,oˤ,oˤ,vowel,[Moroz 2017: 22-34],,mege1234
530,Dargwa,Mehweb,u,u,vowel,[Moroz 2017: 22-34],,mege1234
531,Dargwa,Mehweb,uˤ,uˤ,vowel,[Moroz 2017: 22-34],у автора в скобках: occurs as a variant of???,mege1234
532,Khinalugh,Khinalugh,b,b,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
533,Khinalugh,Khinalugh,c,k̃y,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
534,Khinalugh,Khinalugh,ç,xy,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
535,Khinalugh,Khinalugh,c',k'y,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
536,Khinalugh,Khinalugh,cʰ,ky,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
537,Khinalugh,Khinalugh,d,d,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
538,Khinalugh,Khinalugh,dʒ,ǯ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
539,Khinalugh,Khinalugh,f,f,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
540,Khinalugh,Khinalugh,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
541,Khinalugh,Khinalugh,ɢ,ɢ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
542,Khinalugh,Khinalugh,ɣ,ǧ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
543,Khinalugh,Khinalugh,h,h,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
544,Khinalugh,Khinalugh,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
545,Khinalugh,Khinalugh,j,j,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
546,Khinalugh,Khinalugh,ɟ,gy,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
547,Khinalugh,Khinalugh,ɟ,ǧy,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
548,Khinalugh,Khinalugh,k,k̃,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
549,Khinalugh,Khinalugh,k',k',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
550,Khinalugh,Khinalugh,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
551,Khinalugh,Khinalugh,l,l,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
552,Khinalugh,Khinalugh,ʎ,ly,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
553,Khinalugh,Khinalugh,m,m,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
554,Khinalugh,Khinalugh,n,n,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
555,Khinalugh,Khinalugh,p,p̃,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
556,Khinalugh,Khinalugh,p',p',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
557,Khinalugh,Khinalugh,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
558,Khinalugh,Khinalugh,q,q̃,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
559,Khinalugh,Khinalugh,q',q',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
560,Khinalugh,Khinalugh,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
561,Khinalugh,Khinalugh,r,r,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
562,Khinalugh,Khinalugh,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
563,Khinalugh,Khinalugh,s,s,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
564,Khinalugh,Khinalugh,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
565,Khinalugh,Khinalugh,t,t̃,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
566,Khinalugh,Khinalugh,t',t',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
567,Khinalugh,Khinalugh,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
568,Khinalugh,Khinalugh,ts,c̃,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
569,Khinalugh,Khinalugh,ts',c',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
570,Khinalugh,Khinalugh,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
571,Khinalugh,Khinalugh,tʃ,c̃̌,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
572,Khinalugh,Khinalugh,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
573,Khinalugh,Khinalugh,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
574,Khinalugh,Khinalugh,v,v,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
575,Khinalugh,Khinalugh,x,x,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
576,Khinalugh,Khinalugh,z,z,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
577,Khinalugh,Khinalugh,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
578,Khinalugh,Khinalugh,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
579,Khinalugh,Khinalugh,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
580,Khinalugh,Khinalugh,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
581,Khinalugh,Khinalugh,a,a,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
582,Khinalugh,Khinalugh,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 346–347]","Вопрос о долгих требует дальнейшего исследования. Как и в Будухе, удлиннение в некоторых случаях может отражать не сегментный контраст, а просодические влияния",khin1240
583,Khinalugh,Khinalugh,æ,ä,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
584,Khinalugh,Khinalugh,e,e,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
585,Khinalugh,Khinalugh,eː,e:,vowel,"[Кибрик, Кодзасов 1990: 346–347]","Вопрос о долгих требует дальнейшего исследования. Как и в Будухе, удлиннение в некоторых случаях может отражать не сегментный контраст, а просодические влияния",khin1240
586,Khinalugh,Khinalugh,i,i,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
587,Khinalugh,Khinalugh,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 346–347]","Вопрос о долгих требует дальнейшего исследования. Как и в Будухе, удлиннение в некоторых случаях может отражать не сегментный контраст, а просодические влияния",khin1240
588,Khinalugh,Khinalugh,ɨ,ɨ,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
589,Khinalugh,Khinalugh,o,o,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
590,Khinalugh,Khinalugh,ø,ö,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
591,Khinalugh,Khinalugh,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 346–347]","Вопрос о долгих требует дальнейшего исследования. Как и в Будухе, удлиннение в некоторых случаях может отражать не сегментный контраст, а просодические влияния",khin1240
592,Khinalugh,Khinalugh,u,u,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
593,Khinalugh,Khinalugh,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 346–347]","Вопрос о долгих требует дальнейшего исследования. Как и в Будухе, удлиннение в некоторых случаях может отражать не сегментный контраст, а просодические влияния",khin1240
594,Khinalugh,Khinalugh,y,ü,vowel,"[Кибрик, Кодзасов 1990: 346–347]",,khin1240
595,Lak,Lak,b,b,consonant,"[Кибрик, Кодзасов 1990: 333]",,lakk1252
596,Lak,Lak,d,d,consonant,"[Кибрик, Кодзасов 1990: 333]",,lakk1252
597,Lak,Lak,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 333]",наблюдается прогрессивная палатализация велярных после i,lakk1252
